premise_code,premise,address,premise_type,state,district
17895,"ONE STOP FRESH MART, UA","LOT 17,GROUND FLOOR, UNIVERSITY PLAZA, JLN SULAMAN,88450 KOTA KINABALU, SABAH.",Kedai Runcit,Sabah,Kota Kinabalu
9548,ONG THAI KIM (OTK),"C-01, 01, JALAN PRIMA 5/1,TAMAN PUCHONG PRIMA,47100 PUCHONG, SELANGOR",Pasar Raya / Supermarket,Selangor,Petaling
18469,OREN DI SAWIT ENTERPRISE ( JR 0021798-T),"BATU 14,JALAN MERLIMAU JASIN,77300 MERLIMAU, MELAKA",Restoran Melayu,Melaka,Jasin
1325,"OREN SUPERSTORE, BDR TENGGARA","NO. 136-141, JALAN ANGGERIK 2/3,TAMAN ANGGERIK TENGGARA,BANDAR TENGGARA,81440 KULAI, JOHOR.",Pasar Raya / Supermarket,Johor,Kota Tinggi
22158,OSLO FRESH MART,"YMS NAMAN SDN. BHD.,NO 2,4&6, JLN MURAI BATU,TAMAN KIM",Pasar Raya / Supermarket,Perlis,Padang Besar
18061,OTEN'S @ RASA INDAH KAFETERIA,"KOTA SAMARAHAN, SARAWAK,",Restoran Melayu,Sarawak,Kota Samarahan
15949,PACIFIC ALOR STAR MALL,"G-888, GROUND FLOOR & 1-888, FIRST FLOOR,KAWASAN PERUSAHAAN TANDOP BARU,05400 ALOR SETAR, KEDAH.",Hypermarket,Kedah,Kota Setar
8118,PACIFIC FOOD COURT,"PACIFIC FOOD COURTPACIFIC HYPERMARKET & DEPT STORE SDN BHD,JLN HAMZAH,",Foodcourt,Kelantan,Kota Bharu
20833,PACIFIC HYPERMARKET,"G888 & 1888 KTCC MALL,MUARA SELATAN,KUALA TERENGGANU",Hypermarket,Terengganu,Kuala Terengganu
729,PACIFIC HYPERMARKET & DEPARTMENT STORE SDN BHD,"G-888 GROUND FLOOR KB MALL,JALAN HAMZAH,KOTA BHARU",Hypermarket,Kelantan,Kota Bharu
17149,PACIFIC HYPERMARKET & DEPT. STORE SDN BHD,"TAIPING MALL TAIPING,34000 TAIPING,PERAK",Hypermarket,Perak,"Larut, Matang & Selama"
12411,PACIFIC HYPERMARKET KOMTAR,"NO 1,JALAN PENANG,GEORGE TOWN",Hypermarket,Pulau Pinang,Timur Laut
20740,PACIFIC MENTAKAB,"MENTAKAB STAR MALL, LORONG BENDERA BENDEHARA 1,MENTAKAB STAR CITY, 28400 MENTAKAB, PAHANG DARUL MAKMUR,",Pasar Raya / Supermarket,Pahang,Temerloh
11512,PACIFIC STAR PARADE COMPLEX,"LOT 888,JALAN TELOK WANJAH, BANDAR ALOR SETAR,05200 ALOR SETAR KEDAH",Hypermarket,Kedah,Kota Setar
18505,PAK GROCER,"NO 412, 414 & 416, JALAN 5/132,TAMAN GASING INDAH,",Pasar Mini,W.P. Kuala Lumpur,Lembah Pantai
21741,PAKA MART,"LOT 268 JALAN TSP 4/1,TAMAN SEBERANG PAKA,PAKA",Pasar Mini,Terengganu,Dungun
693,PANJI REZEKI ENTERPRISE,"KAMPUNG ALOR HIJAU,16400, SELISING, KELANTAN.,",Pasar Mini,Kelantan,Pasir Puteh
14840,PANTAI SELAMAT (MUADZAM SHAH) SDN. BHD.,"NO. MM198-MM206,JALAN MEDAN MEWAH 12,BANDAR MUADZAM SHAH,MUADZAM SHAH,PAHANG DARUL MAKMUR.",Pasar Raya / Supermarket,Pahang,Rompin
21781,PANTAI TIMOR MART (PCB),"LOT 1357,KAMPUNG BADANG,KOTA BHARU KELANTAN",Pasar Mini,Kelantan,Kota Bharu
21251,PANTAI TIMOR MART BEREK 12,"MINI MART JALAN ABDUL KADIR ADABI,PT 2294, TINGKAT BAWAH, JALAN ABDUL KADIR ADABI,KOTA BHARU",Pasar Mini,Kelantan,Kota Bharu
20898,PANTAI TIMOR MART LEMBAH SIREH,"PT226 & PT233 SEKSYEN 19, TINGKAT BAWAH, BELAKANG SUK,,JALAN SULTANAH ZAINAB,",Pasar Mini,Kelantan,Kota Bharu
17217,PANTAI TIMOR MART LUBOK JONG,"PT 8695,BANDAR BARU PASIR MAS,LUBOK JONG",Pasar Raya / Supermarket,Kelantan,Pasir Mas
21776,PANTAI TIMOR MART SALOR-PENDEK,"PT 3391-3392, TINGKAT BAWAH, KG KOTA,JALAN PASIR MAS SALOR,KOTA BHARU KELANTAN",Pasar Mini,Kelantan,Kota Bharu
18541,PANTAI TIMOR MART SDN BHD ( KOTA BHARU),"LOT 2945-2953,JALAN PINTU GENG, TINGKAT BAWAH,KOTA BHARU",Pasar Raya / Supermarket,Kelantan,Kota Bharu
18553,PANTAI TIMOR MART SDN BHD (TAMAN UDA MURNI),"MINI MART @ TAMAN UDA MURNI,PT542 & PT671, TINGKAT BAWAH,TAMAN UDA MURNI, JALAN PENGKALAN CHEPA,",Pasar Mini,Kelantan,Kota Bharu
21795,PANTAI TIMOR MART SEMAT JAL - TUMPAT,"LOT 4652,,KAMPONG SEMAT JAL,WAKAF BHARU",Pasar Mini,Kelantan,Tumpat
725,PANTAI TIMUR HYPERMARKET,"LOT PT 1114, PT1115 & PT1242,SEKSYEN 36, TAMAN BENDAHARA,JALAN PENGKALAN CHEPA, KOTA BHARU",Hypermarket,Kelantan,Kota Bharu
20857,PANTAI TIMUR JELAWAT,"JELAWAT BACHOK,BACHOK,",Pasar Raya / Supermarket,Kelantan,Bachok
18552,PANTAI TIMUR MART K.BADAK,"MINI MART @ KG BADAK,BACHOK LOT 2791, KG BELUKAR BADAK,MUKIM MELAWI,DAERAH BACHOK,",Pasar Mini,Kelantan,Bachok
18555,PANTAI TIMUR MART SDN BHD (PANJI),"MINI MART @ JALAN PANJI,LOT 2003, SEKSYEN 51, DEPAN JPJ, PAUH PANJI,JALAN HOSPITAL",Pasar Mini,Kelantan,Kota Bharu
720,PANTAI TIMUR PINTU PONG,"PT 384-394,JALAN PINTU PONG,KOTA BHARU",Pasar Raya / Supermarket,Kelantan,Kota Bharu
660,PANTAI TIMUR SHOPPING CENTRE (RANTAU) SDN. BHD,"NO. 4171-4179,JALAN LEBUHRAYA,RANTAU PANJANG, KELANTAN",Pasar Raya / Supermarket,Kelantan,Pasir Mas
16554,PARKWELL DEPARTMENTAL STORE SANDAKAN,"LOT 19,TINGKA BAWAH DAN SATU,BATU 4, BANDAR INDAH JAYA",Pasar Raya / Supermarket,Sabah,Sandakan
1134,PASAR  AWAM SEGAMAT,"PASAR AWAM SEGAMAT,JLN PASAR,85000 SEGAMAT, JOHOR.",Pasar Basah ,Johor,Segamat
4069,PASAR  BANGI,"PASAR BASAH BANGI,JALAN 1/1, SEKSYEN 1,43650 BANDAR BARU BANGI, SELANGOR",Pasar Basah ,Selangor,Hulu Langat
8359,PASAR  BASAH PERMAISURI,"BANDAR PERMAISURI,22100 SETIU,TERENGGANU",Pasar Basah ,Terengganu,Setiu
11551,PASAR  BESAR SITI KHADIJAH,"JALAN PINTU PONG,KOTA BHARU,",Pasar Basah ,Kelantan,Kota Bharu
3438,PASAR AIR PANAS,"JALAN AYER KEROH,TAMAN AIR PANAS, SETAPAK,",Pasar Basah ,W.P. Kuala Lumpur,Setiawangsa
3739,PASAR AM BEAUFORT,"PASAR AM BEAUFORT SABAH,",Pasar Basah ,Sabah,Beaufort
21225,PASAR AM KOTA MARUDU,"Kota,Marudu,",Pasar Basah,Sabah,Kota Marudu
11554,PASAR AM KUALA PENYU,"PASAR AM KUALA PENYU,",Pasar Basah ,Sabah,Kuala Penyu
8539,PASAR AM KUDAT,"PASAR AM KUDAT, 89058 KUDAT,",Pasar Basah ,Sabah,Kudat
7816,PASAR AM MANGGATAL,"PEKAN MANGGATAL,KOTA KINABALU,",Pasar Basah ,Sabah,Kota Kinabalu
18011,PASAR AM MEMBAKUT,"JALAN MEMBAKUT-BEAUFORT,89728 MEMBAKUTSABAH,",Pasar Basah ,Sabah,Kimanis
2743,PASAR AM PITAS,"PASAR AM PITAS, 89100 PITAS, SABAH.,",Pasar Basah ,Sabah,Pitas
11550,PASAR AM SIPITANG,"PASAR AM SIPITANG,",Pasar Basah ,Sabah,Sipitang
11727,PASAR AM TENOM,"PEKAN TENOM,",Pasar Basah ,Sabah,Tenom
11728,PASAR AMPANGAN,"PASAR AWAM AMPANGAN,70400 AMPANGAN, SEREMBAN.,NEGERI SEMBILAN",Pasar Basah ,Negeri Sembilan,Seremban
1032,PASAR AWAM (KUALA KANGSAR),"33000 KUALA KANGSAR,PERAK,",Pasar Basah ,Perak,Kuala Kangsar
1043,PASAR AWAM (PADANG RENGAS),"JALAN BESAR,33700 PADANG RENGAS,PERAK",Pasar Basah ,Perak,Kuala Kangsar
1046,PASAR AWAM (PELADANG),"33800 MANONG,PERAK,",Pasar Basah ,Perak,Kuala Kangsar
1826,PASAR AWAM (SG SIPUT),"PASAR AWAM SUNGAI SIPUT,JALAN BESAR,31100 SUNGAI SIPUT, PERAK",Pasar Basah ,Perak,Kuala Kangsar
2700,PASAR AWAM AYER HANGAT,"KAMPUNG PADANG LALANG,07000 LANGKAWI KEDAH,KEDAH",Pasar Basah ,Kedah,Langkawi
4324,PASAR AWAM AYER TAWAR,"32400 AYER TAWAR,PERAK,",Pasar Basah ,Perak,Manjung
4118,PASAR AWAM BAGAN AJAM,"JALAN PAKU LIMA, 13000 BUTTERWORTH, PULAU PINANG,",Pasar Basah ,Pulau Pinang,Seberang Perai Utara
5228,PASAR AWAM BAGAN DATUK,"JALAN SYAHBANDAR,36100 BAGAN DATOH,PERAK",Pasar Basah ,Perak,Bagan Datuk
1267,PASAR AWAM BAGAN SERAI,"JALAN RAJA SYED TAUPHY,KAMPUNG ALOR SENGGUT,BAGAN SERAI, PERAK",Pasar Basah ,Perak,Kerian
15537,PASAR AWAM BAHAU,"PASAR AWAM BAHAU,72100 BAHAU,NEGERI SEMBILAN,",Pasar Basah ,Negeri Sembilan,Bahau
1324,PASAR AWAM BANDAR TENGGARA,"PASAR AWAM BANDAR TENGGARA,81000 KULAI,JOHOR",Pasar Basah ,Johor,Kota Tinggi
7283,PASAR AWAM BANTING,"PASAR BANTING,PERSIARAN,42700 BANTING, SELANGOR",Pasar Basah ,Selangor,Kuala Langat
1775,PASAR AWAM BATU KURAU,"JLN BESAR,34500 BATU KURAU,PERAK,",Pasar Basah ,Perak,"Larut, Matang & Selama"
955,PASAR AWAM BATU PAHAT,"PASAR AWAM BATU PAHAT,JALAN IBRAHIM,83000 BATU PAHAT,JOHOR.",Pasar Basah ,Johor,Batu Pahat
4228,PASAR AWAM BERAPIT,"LOT 2292, MK 17, JALAN BERAPIT, 14000 BUKIT MERTAJAM PULAU PINANG,PULAU PINANG,",Pasar Basah ,Pulau Pinang,Seberang Perai Tengah
3346,PASAR AWAM BIDOR,"35500 BIDOR,PERAK,",Pasar Basah ,Perak,Batang Padang
4633,PASAR AWAM BUKIT MERTAJAM,"JALAN PASAR,14000 BUKIT MERTAJAM,PULAU PINANG.,JALAN PASAR,",Pasar Basah ,Pulau Pinang,Seberang Perai Tengah
4231,PASAR AWAM CHAI LENG PARK,"MEDAN KURAU 1,TAMAN CHAI LENG,PERAI",Pasar Basah ,Pulau Pinang,Seberang Perai Tengah
8614,PASAR AWAM DENGKIL,"PEKAN DENGKIL,43800 DENGKIL, SELANGOR,",Pasar Basah ,Selangor,Sepang
16388,PASAR AWAM ENDAU,"JLN DATO' MOHD ALI,86900 ENDAU,",Pasar Basah ,Johor,Mersing
920,PASAR AWAM GEMAS,"NO. 1,PASAR BESAR GEMAS,",Pasar Basah ,Negeri Sembilan,Gemas
1204,PASAR AWAM GERIK,"PASAR AWAM GERIK,JALAN PERSIARAN PASAR,33300 GERIK, PERAK",Pasar Basah ,Perak,Hulu Perak
4129,PASAR AWAM GUAR CHEMPEDAK,"08800 GUAR CHEMPEDAK,KEDAH DARUL AMAN,",Pasar Basah ,Kedah,Yan
9787,PASAR AWAM HUTAN MELINTANG,"JALAN SIMPANG EMPAT,36400 HUTAN MELINTANG,PERAK",Pasar Basah ,Perak,Bagan Datuk
4662,PASAR AWAM JENIANG,"PEKAN JENIANG,08700 JENIANG,KEDAH.,",Pasar Basah ,Kedah,Kuala Muda
4507,PASAR AWAM JETI LAMA,"JALAN PASAR 12000 BUTTERWORTH PULAU PINANG,JALAN PASAR,",Pasar Basah ,Pulau Pinang,Seberang Perai Utara
2678,PASAR AWAM JITRA,"PEKAN JITRA 2,06000 JITRA,KEDAH DARUL AMAN",Pasar Basah ,Kedah,Kubang Pasu
2020,PASAR AWAM JOHOL,"PASAR AWAM JOHOL,73100 JOHOL,N.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Johol
4501,PASAR AWAM KEPALA BATAS,"JALAN BUTTERWORTH, PERMATANG MANGGIS, 13200 KEPALA BATAS, PULAU PINANG,",Pasar Basah ,Pulau Pinang,Seberang Perai Utara
2689,PASAR AWAM KERPAN,"SIMPANG EMPAT KERPAN,06150 KERPAN,KEDAH DARUL AMAN",Pasar Basah ,Kedah,Kubang Pasu
5190,PASAR AWAM KG BARU,"JALAN KAMPUNG BARU, 14000 BUKIT MERTAJAM PULAU PINANG,BUKIT MERTAJAM,",Pasar Basah ,Pulau Pinang,Seberang Perai Tengah
11616,PASAR AWAM KG. KOH,"KAMPUNG KOH,32000 SITIAWAN,PERAK.",Pasar Basah ,Perak,Manjung
2917,PASAR AWAM KLUANG,"JALAN BERANGAN,86000 KLUANG.,",Pasar Basah ,Johor,Kluang
2697,PASAR AWAM KODIANG,"PEKAN KODIANG,06100 KODIANG,KEDAH DARUL AMAN",Pasar Basah ,Kedah,Kubang Pasu
599,PASAR AWAM KOTA TINGGI,"JALAN NIAGA,81900 KOTA TINGGI, JOHOR.,",Pasar Basah ,Johor,Kota Tinggi
2661,PASAR AWAM KUAH,"JALAN KELIBANG,07000 KUAH,LANGKAWI KEDAH,",Pasar Basah ,Kedah,Langkawi
17164,PASAR AWAM KUALA KLAWANG.,"PASAR AWAM KUALA KLAWANG,KUALA KLAWANG,N.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Jelebu
11631,PASAR AWAM KUALA KUBU BHARU,"JALAN DATO MUDA JAAFAR,44000 KUALA KUBU BARU, SELANGOR,",Pasar Basah ,Selangor,Hulu Selangor
9944,PASAR AWAM KUALA KURAU,"33, JALAN SWEE LEE,34350 KUALA KURAU,PERAK",Pasar Basah ,Perak,Kerian
11925,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
15524,PASAR AWAM KULAI,"PASAR AWAM KULAI,TAMAN KULAI,81000 KULAI JOHOR",Pasar Basah ,Johor,Johor Bahru
2955,PASAR AWAM KULIM,"TAMAN TUNKU PUTRA,09000 KULIM, KEDAH,",Pasar Basah ,Kedah,Kulim
1139,PASAR AWAM LABIS,"PASAR AWAM LABIS,JLN TENANG,85300 LABIS, JOHOR.",Pasar Basah ,Johor,Segamat
1714,PASAR AWAM LANGKAP,"JALAN BESAR LANGKAP,36700 TELUK INTAN,PERAK DARUL RIDZUAN",Pasar Basah ,Perak,Hilir Perak
2048,PASAR AWAM LARKIN,"KOMPLEKS PENGANGKUTAN AWAM,JALAN GARUDA, LARKIN,80350, JOHOR BAHRU, JOHOR",Pasar Basah ,Johor,Johor Bahru
21102,PASAR AWAM LEMBAH IMPIANA,"JALAN LEMBAH IMPIANA 1,,TAMAN LEMBAH IMPIANA,,KULIM. KEDAH",Pasar Basah,Kedah,Kulim
1209,PASAR AWAM LENGGONG,"PASAR BASAH BESAR LENGGONG,33400 LENGGONG,PERAK.",Pasar Basah ,Perak,Hulu Perak
17871,PASAR AWAM MAHARANI,"JALAN SALLEH,84000 MUAR JOHOR,",Pasar Basah ,Johor,Muar
1053,PASAR AWAM MASAI,"JALAN MASAI LAMA,KAMPUNG SEPAKAT,81750 MASAI, JOHOR.",Pasar Basah ,Johor,Johor Bahru
1783,PASAR AWAM MATANG,"PASAR AWAM MATANG 34750 MATANG,PERAK,PASAR AWAM MATANG3 4750 MATANG,PERAK,",Pasar Basah ,Perak,"Larut, Matang & Selama"
4496,PASAR AWAM NIBONG TEBAL,"6, JALAN RAJAWALI, TAMAN BERJAYA, 14300 NIBONG TEBAL PULAU PINANG,6, JALAN RAJAWALI, TAMAN BERJAYA, 14300 NIBONG TEBAL PULAU PINANG,",Pasar Basah ,Pulau Pinang,Seberang Perai Selatan
17454,PASAR AWAM NILAI,"PASAR AWAM NILAI,JALAN BESAR NILAI,71800 NILAI, NEGERI SEMBILAN.",Pasar Basah ,Negeri Sembilan,Seremban
2758,PASAR AWAM PADANG MATSIRAT,"MUKIM PADANG MATSIRAT,  KEDAH,07100 LANGKAWI, KEDAH,",Pasar Basah ,Kedah,Langkawi
2948,PASAR AWAM PADANG SERAI,"3132,JALAN MAHSURI 3J,09400 PADANG SERAI, KEDAH",Pasar Basah ,Kedah,Kulim
942,PASAR AWAM PAGOH,"J32,PASAR AWAM PAGOH,84600 PAGOH,MUAR",Pasar Basah ,Johor,Muar
17120,PASAR AWAM PALOH,"JALAN TEMENGGUNG,KAMPUNG MUHIBBAH,86600 PALOH,JOHOR.",Pasar Basah ,Johor,Kluang
3383,PASAR AWAM PARIT,"PASAR BASAH BESAR PARIT,32800 PARIT,PERAK",Pasar Basah ,Perak,Perak Tengah
1284,PASAR AWAM PARIT BUNTAR,"NO. 51,JALAN MAHARAJA,34200 PARIT BUNTAR",Pasar Basah ,Perak,Kerian
17141,PASAR AWAM PARIT SULONG,"PASAR AWAM PARIT SULONG,JALAN PASAR  PARIT SULONG,83500 BATU PAHAT,JOHOR.",Pasar Basah ,Johor,Batu Pahat
3558,PASAR AWAM PASIR PENAMBANG,"PEKAN PASIR PENAMBANG,45000 KUALA SELANGOR, SELANGOR,",Pasar Basah ,Selangor,Kuala Selangor
589,PASAR AWAM PEKAN NANAS,"PEKAN NANAS,81500 PONTIAN,",Pasar Basah ,Johor,Pontian
4573,PASAR AWAM PENAGA,"13100, PENAGASEBERANG PERAI UTARA,PENAGA,",Pasar Basah ,Pulau Pinang,Seberang Perai Utara
1211,PASAR AWAM PENGKALAN HULU,"PASAR AWAM PENGKALAN HULU,33100 PENGKALAN HULU,PERAK DARUL RIDZUAN.",Pasar Basah ,Perak,Hulu Perak
17096,PASAR AWAM PERLING,"PASAR AWAM PERLING,531, PERSISIRAN PERLING 1,81200 TAMAN PERLING",Pasar Basah ,Johor,Johor Bahru
585,PASAR AWAM PONTIAN,"JALAN KUKUP,82000 PONTIAN, JOHOR,",Pasar Basah ,Johor,Pontian
18706,PASAR AWAM PORT DICKSON,"PASAR AWAM PORT DICKSON,PORT DICKSON,",Borong,Negeri Sembilan,Port Dickson
20724,PASAR AWAM RASA (RASA MARKET),"KAMPUNG CHUANG,RASA,",Pasar Basah ,Selangor,Hulu Selangor
11660,PASAR AWAM RASAH,"PASAR AWAM RASAH JAYA,JLN RJ 6/2TMN RASAH JAYA, SEREMBAN,",Pasar Basah ,Negeri Sembilan,Seremban
3424,PASAR AWAM REMBAU,"PASAR AWAM PEKAN REMBAU,71300, REMBAU, NEGERI SEMBILAN,",Pasar Basah ,Negeri Sembilan,Rembau
18707,PASAR AWAM REMBAU,"PASAR AWAM REMBAU,REMBAU,",Borong,Negeri Sembilan,Rembau
1995,PASAR AWAM ROMPIN,"PASAR AWAM ROMPIN,73500 ROMPIN,N.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Rompin
22159,PASAR AWAM ROMPIN,"PASAR AWAM ROMPIN,ROMPIN,",Pasar Basah,Negeri Sembilan,Bahau
11595,PASAR AWAM SALAK,"PEKAN SALAK,43900 SEPANG, SELANGOR,",Pasar Basah ,Selangor,Sepang
4970,PASAR AWAM SAMA GAGAH,"JALAN SAMA GAGAH,TAMAN SAMA GAGAH,PERMATANG PAUH PULAU PINANG",Pasar Basah ,Pulau Pinang,Seberang Perai Tengah
4505,PASAR AWAM SEBERANG JAYA,"JALAN KUIL ARULMIGU KARUMANIAMAN,JALAN TODAK,",Pasar Basah ,Pulau Pinang,Seberang Perai Tengah
17139,PASAR AWAM SENGGARANG,"JALAN ABDULLAH,KAMPUNG BAHRU,83200 PEKAN SENGGARANG.",Pasar Basah ,Johor,Batu Pahat
3051,PASAR AWAM SERDANG,"16, 136,09800, SERDANG KEDAH,",Pasar Basah ,Kedah,Kulim
5360,PASAR AWAM SERI MANJUNG,"32040 SERI MANJUNG,PERAK,",Pasar Basah ,Perak,Manjung
4473,PASAR AWAM SG BAKAP,"JALAN BESAR, 14200 SUNGAI BAKAP, SEBERANG PERAI SELATAN, PULAU PINANG,SEBERANG PERAI SELATAN,",Pasar Basah ,Pulau Pinang,Seberang Perai Selatan
3662,PASAR AWAM SG BESAR,"PASAR AWAM SG BESAR,45300 SG BESAR,SELANGOR,SG BESAR,",Pasar Basah ,Selangor,Sabak Bernam
4110,PASAR AWAM SG YAN,"06900 YAN,KEDAH,",Pasar Basah ,Kedah,Yan
3359,PASAR AWAM SIMPANG RENGGAM,"JALAN PASAR,86200 SIMPANG RENGGAM.,",Pasar Basah ,Johor,Kluang
7014,PASAR AWAM SITIAWAN,"JALAN SENAWI,32000 SITIAWAN,PERAK.",Pasar Basah ,Perak,Manjung
3339,PASAR AWAM SLIM RIVER,"PASAR AWAM SLIM RIVER,35800 SLIM RIVER, PERAK,",Pasar Basah ,Perak,Muallim
17466,PASAR AWAM SRI AMAN,"KOMPLEKS SRI AMAN,JALAN PAYA TERUBONG,11900 RELAU, PULAU PINANG.",Pasar Basah ,Pulau Pinang,Barat Daya
20810,PASAR AWAM SRI BANDAR,"TAMAN BAGAN BARU,BUTTERWORTH,",Pasar Basah ,Pulau Pinang,Seberang Perai Utara
4203,PASAR AWAM SRI PENANTI,"PENANTI,KUBANG SEMANG,BUKIT MERTAJAM",Pasar Basah ,Pulau Pinang,Seberang Perai Tengah
20811,PASAR AWAM SRI UDA,"18-20 JALAN BUNGA RAYA MERAH 2,RAJA UDA INDUSTRIAL ESTATE,",Pasar Basah ,Pulau Pinang,Seberang Perai Utara
4547,PASAR AWAM SUNGAI DUA,"LORONG SERI MURNI 2, 13800 BUTTERWORTH, PULAU PINANG,LORONG SERI MURNI,",Pasar Basah ,Pulau Pinang,Seberang Perai Utara
11328,PASAR AWAM SUNGAI PELEK,"JALAN BESAR,PEKAN SG PELEK,43950 SUNGAI PELEK, SELANGOR",Pasar Basah ,Selangor,Sepang
4593,PASAR AWAM SUNGAI PUYU,"JALAN BESAR SUNGAI PUYU, 13020 SUNGAI PUYU, BUTTERWORTH PULAU PINANG,SUNGAI PUYU,",Pasar Basah ,Pulau Pinang,Seberang Perai Utara
3344,PASAR AWAM SUNGKAI,"35600 SUNGKAI,PERAK.,",Pasar Basah ,Perak,Batang Padang
322,PASAR AWAM TAIPING.,"JALAN KOTA & JALAN PASAR,34000 TAIPING,PERAK,",Pasar Basah ,Perak,"Larut, Matang & Selama"
20812,PASAR AWAM TAMAN BAGAN,"TAMAN BAGAN,BUTTERWORTH,",Pasar Basah ,Pulau Pinang,Seberang Perai Utara
20886,PASAR AWAM TAMAN KOTA JAYA,"JALAN DELIMA,TAMAN KOTA JAYA,KOTA TINGGI",Pasar Basah ,Johor,Kota Tinggi
12745,PASAR AWAM TAMAN UNIVERSITI,"LOT PTD 55821 JALAN KEBANGSAAN 19,TAMAN UNIVERSITI,81300 SKUDAI, JOHOR",Pasar Basah ,Johor,Johor Bahru
5880,PASAR AWAM TAMBUN INDAH,"14100 SIMPANG AMPATS.P.S PULAU PINANG,Seberang Perai Selatan,",Pasar Basah ,Pulau Pinang,Seberang Perai Selatan
17872,PASAR AWAM TANGKAK,"JALAN SOLOK,84900 TANGKAK MUAR JOHOR,",Pasar Basah ,Johor,Ledang
3575,PASAR AWAM TANJUNG KARANG,"PASAR AWAM TANJUNG KARANG TANJUNG,45500 TANJUNG KARANG, SELANGOR,",Pasar Basah ,Selangor,Kuala Selangor
3337,PASAR AWAM TANJUNG MALIM,"PASAR AWAM TANJUNG MALIM,35900 TANJUNG MALIM, PERAK,",Pasar Basah ,Perak,Muallim
1133,PASAR AWAM TAPAH,"PASAR AWAM TAPAH,JALAN TEMOH, TAPAH,",Pasar Basah ,Perak,Batang Padang
4511,PASAR AWAM TASEK GELUGOR,"13300 TASEK GELOGORSEBERANG PERAI UTARA,TASEK GELUGOR,",Pasar Basah ,Pulau Pinang,Seberang Perai Utara
1713,PASAR AWAM TELUK INTAN,"JALAN WONG SAIK HONG,36000 TELUK INTAN,PERAK",Pasar Basah ,Perak,Hilir Perak
12740,PASAR AWAM ULU TIRAM,"PASAR AWAM ULU TIRAM,TAMAN TIRAM BARU,81800 ULU TIRAM, JOHOR",Pasar Basah ,Johor,Johor Bahru
5250,PASAR AWAM YONG PENG,"PASAR AWAM YONG PENG,JALAN PASAR KANGKAR BAHRU,83700 YONG PENG,JOHOR",Pasar Basah ,Johor,Batu Pahat
21280,PASAR AYAM DATO,"NO 1, JALAN PJS 2D/17,,TAMAN MEDAN, 46000 PETALING JAYA,",Pasar Mini,Selangor,Petaling Jaya
12028,PASAR AYER ITAM,"JALAN AIR ITAM,PEKAN AIR ITAM,",Pasar Basah ,Pulau Pinang,Timur Laut
11581,PASAR BANDAR BARU SENTUL,"BANDAR BARU SENTUL,SENTUL,",Pasar Basah ,W.P. Kuala Lumpur,Batu
22049,PASAR BASAH & BUAH BEAUFORT,"2,2,",Pasar Basah,Sabah,Beaufort
2993,PASAR BASAH (BALING),"JALAN SYED SHEIKH,09100 BALING KEDAH,",Pasar Basah ,Kedah,Baling
3017,PASAR BASAH (KUALA KETIL),"NO 60, 1,SUSUR ORKID, KUALA KETIL,09100 BALING, KEDAH",Pasar Basah ,Kedah,Baling
527,PASAR BASAH AGRO SANTAN SEGAR,"JALAN ISMAIL PETRA,TANAH MERAH,KELANTAN,",Pasar Basah ,Kelantan,Tanah Merah
3261,PASAR BASAH AJIL,"AJIL,HULU TERENGGANU,",Pasar Basah ,Terengganu,Hulu Terengganu
11726,PASAR BASAH AM KENINGAU,"PEKAN KENINGAU,",Pasar Basah ,Sabah,Keningau
1789,PASAR BASAH AWAM SENA,"JALAN KAMPUNG BAKAU - PADANG BEHOR,01000 KANGAR, PERLIS,",Pasar Basah ,Perlis,Kangar
4296,PASAR BASAH BALOK,"BALOK,KUANTAN,",Pasar Basah ,Pahang,Kuantan
15112,PASAR BASAH BATU 6,"KAMPUNG BATU ENAM,KUALA NERUS,",Pasar Basah ,Terengganu,Kuala Nerus
371,PASAR BASAH BAU,"PEKAN BAU,94000 BAU,SARAWAK.",Pasar Basah ,Sarawak,Bau
5434,PASAR BASAH BENTONG,"JALAN AH PENG,BENTONG,",Pasar Basah ,Pahang,Bentong
20806,PASAR BASAH BESAR JAYA GADING,"LOT 11570 JALAN ABDUL RAHMAN TALIB,KG JAYA GADING,KUANTAN, PAHANG",Pasar Basah ,Pahang,Kuantan
11874,PASAR BASAH BESAR KUALA BESUT,"JALAN PASAR KUALA BESUT,22300 BESUT,TERENGGANU",Pasar Basah ,Terengganu,Besut
11586,PASAR BASAH BESAR KUANTAN,"JALAN TUN ISMAIL,PASAR BESAR KUANTAN,KUANTAN PAHANG",Pasar Basah ,Pahang,Kuantan
1734,PASAR BASAH BINTANGOR,"1 LORONG MAJU,PASAR BINTANGOR,SARAWAK",Pasar Basah ,Sarawak,Meradong
7826,PASAR BASAH CHUKAI,"JALAN SULAIMANI,24000 KEMAMAN,TERENGGANU",Pasar Basah ,Terengganu,Kemaman
14660,PASAR BASAH GENTING,"TAMAN GENTING,11000 BALIK PULAU, PULAU PINANG,",Pasar Basah ,Pulau Pinang,Barat Daya
21566,PASAR BASAH GRAND HEIGHT,"JALAN MANTIS,,SIBU,",Pasar Basah,Sarawak,Sibu
